amount,captured_at,currency,customer_id,ingested_at,merchant_id,order_id,original,payment_id,payment_method,reference_id,source,source_record_id
67766.25,2026-01-05T21:42:00+00:00,INR,CUS_75373,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000102,"{'amount': '67766.25', 'captured_at': '2026-01-05T21:42:00+00:00'}",PAY_000102,upi,REF_000102,payments.csv,payments:PAY_000102
28499.50,2026-01-05T21:33:00+00:00,INR,CUS_56254,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000103,"{'amount': '28499.50', 'captured_at': '2026-01-05T21:33:00+00:00'}",PAY_000103,netbanking,REF_000103,payments.csv,payments:PAY_000103
70645.00,2026-01-05T21:46:00+00:00,INR,CUS_24089,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000104,"{'amount': '70645.00', 'captured_at': '2026-01-05T21:46:00+00:00'}",PAY_000104,netbanking,REF_000104,payments.csv,payments:PAY_000104
48264.00,2026-01-05T22:03:00+00:00,INR,CUS_62505,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000105,"{'amount': '48264.00', 'captured_at': '2026-01-05T22:03:00+00:00'}",PAY_000105,card,REF_000105,payments.csv,payments:PAY_000105
38127.00,2026-01-05T22:11:00+00:00,INR,CUS_60639,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000106,"{'amount': '38127.00', 'captured_at': '2026-01-05T22:11:00+00:00'}",PAY_000106,netbanking,REF_000106,payments.csv,payments:PAY_000106
12972.25,2026-01-05T22:19:00+00:00,INR,CUS_58915,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000107,"{'amount': '12972.25', 'captured_at': '2026-01-05T22:19:00+00:00'}",PAY_000107,netbanking,REF_000107,payments.csv,payments:PAY_000107
79266.50,2026-01-05T22:12:00+00:00,INR,CUS_62610,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000108,"{'amount': '79266.50', 'captured_at': '2026-01-05T22:12:00+00:00'}",PAY_000108,upi,REF_000108,payments.csv,payments:PAY_000108
43952.25,2026-01-05T22:21:00+00:00,INR,CUS_78069,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000109,"{'amount': '43952.25', 'captured_at': '2026-01-05T22:21:00+00:00'}",PAY_000109,card,REF_000109,payments.csv,payments:PAY_000109
42050.00,2026-01-05T22:34:00+00:00,INR,CUS_61505,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000110,"{'amount': '42050.00', 'captured_at': '2026-01-05T22:34:00+00:00'}",PAY_000110,netbanking,REF_000110,payments.csv,payments:PAY_000110
74083.00,2026-01-05T22:39:00+00:00,INR,CUS_72245,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000111,"{'amount': '74083.00', 'captured_at': '2026-01-05T22:39:00+00:00'}",PAY_000111,netbanking,REF_000111,payments.csv,payments:PAY_000111
76807.00,2026-01-05T22:50:00+00:00,INR,CUS_92478,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000112,"{'amount': '76807.00', 'captured_at': '2026-01-05T22:50:00+00:00'}",PAY_000112,netbanking,REF_000112,payments.csv,payments:PAY_000112
7031.50,2026-01-05T22:59:00+00:00,INR,CUS_72973,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000113,"{'amount': '7031.50', 'captured_at': '2026-01-05T22:59:00+00:00'}",PAY_000113,wallet,REF_000113,payments.csv,payments:PAY_000113
32045.00,2026-01-05T22:57:00+00:00,INR,CUS_85047,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000114,"{'amount': '32045.00', 'captured_at': '2026-01-05T22:57:00+00:00'}",PAY_000114,card,REF_000114,payments.csv,payments:PAY_000114
32045.00,2026-01-05T23:08:00+00:00,INR,CUS_85047,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000114,"{'amount': '32045.00', 'captured_at': '2026-01-05T23:08:00+00:00'}",PAY_000115,netbanking,REF_000114,payments.csv,payments:PAY_000115
54427.75,2026-01-05T23:22:00+00:00,INR,CUS_36724,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000116,"{'amount': '54427.75', 'captured_at': '2026-01-05T23:22:00+00:00'}",PAY_000116,wallet,REF_000116,payments.csv,payments:PAY_000116
18398.50,2026-01-05T23:24:00+00:00,INR,CUS_37176,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000117,"{'amount': '18398.50', 'captured_at': '2026-01-05T23:24:00+00:00'}",PAY_000117,wallet,REF_000117,payments.csv,payments:PAY_000117
22999.25,2026-01-05T23:36:00+00:00,INR,CUS_79878,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000118,"{'amount': '22999.25', 'captured_at': '2026-01-05T23:36:00+00:00'}",PAY_000118,netbanking,REF_000118,payments.csv,payments:PAY_000118
63762.00,2026-01-05T23:43:00+00:00,INR,CUS_42311,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000119,"{'amount': '63762.00', 'captured_at': '2026-01-05T23:43:00+00:00'}",PAY_000119,netbanking,REF_000119,payments.csv,payments:PAY_000119
38180.75,2026-01-05T23:51:00+00:00,INR,CUS_37168,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000120,"{'amount': '38180.75', 'captured_at': '2026-01-05T23:51:00+00:00'}",PAY_000120,netbanking,REF_000120,payments.csv,payments:PAY_000120
73764.75,2026-01-05T23:43:00+00:00,INR,CUS_45842,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000121,"{'amount': '73764.75', 'captured_at': '2026-01-05T23:43:00+00:00'}",PAY_000121,wallet,REF_000121,payments.csv,payments:PAY_000121
38370.00,2026-01-05T23:52:00+00:00,INR,CUS_47700,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000122,"{'amount': '38370.00', 'captured_at': '2026-01-05T23:52:00+00:00'}",PAY_000122,netbanking,REF_000122,payments.csv,payments:PAY_000122
33912.75,2026-01-05T23:59:00+00:00,INR,CUS_72793,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000123,"{'amount': '33912.75', 'captured_at': '2026-01-05T23:59:00+00:00'}",PAY_000123,netbanking,REF_000123,payments.csv,payments:PAY_000123
14616.50,2026-01-06T00:07:00+00:00,INR,CUS_86917,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000124,"{'amount': '14616.50', 'captured_at': '2026-01-06T00:07:00+00:00'}",PAY_000124,upi,REF_000124,payments.csv,payments:PAY_000124
30818.00,2026-01-06T00:19:00+00:00,INR,CUS_23133,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000125,"{'amount': '30818.00', 'captured_at': '2026-01-06T00:19:00+00:00'}",PAY_000125,wallet,REF_000125,payments.csv,payments:PAY_000125
18318.00,2026-01-06T00:27:00+00:00,INR,CUS_82135,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000126,"{'amount': '18318.00', 'captured_at': '2026-01-06T00:27:00+00:00'}",PAY_000126,wallet,REF_000126,payments.csv,payments:PAY_000126
26443.00,2026-01-06T00:23:00+00:00,INR,CUS_52096,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000127,"{'amount': '26443.00', 'captured_at': '2026-01-06T00:23:00+00:00'}",PAY_000127,upi,REF_000127,payments.csv,payments:PAY_000127
26443.00,2026-01-06T00:39:00+00:00,INR,CUS_52096,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000127,"{'amount': '26443.00', 'captured_at': '2026-01-06T00:39:00+00:00'}",PAY_000128,upi,REF_000127,payments.csv,payments:PAY_000128
23340.00,2026-01-06T00:42:00+00:00,INR,CUS_62034,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000129,"{'amount': '23340.00', 'captured_at': '2026-01-06T00:42:00+00:00'}",PAY_000129,netbanking,REF_000129,payments.csv,payments:PAY_000129
39410.50,2026-01-06T00:51:00+00:00,INR,CUS_89007,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000130,"{'amount': '39410.50', 'captured_at': '2026-01-06T00:51:00+00:00'}",PAY_000130,netbanking,REF_000130,payments.csv,payments:PAY_000130
65038.00,2026-01-06T00:59:00+00:00,INR,CUS_76088,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000131,"{'amount': '65038.00', 'captured_at': '2026-01-06T00:59:00+00:00'}",PAY_000131,card,REF_000131,payments.csv,payments:PAY_000131
21598.75,2026-01-06T01:08:00+00:00,INR,CUS_70150,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000132,"{'amount': '21598.75', 'captured_at': '2026-01-06T01:08:00+00:00'}",PAY_000132,card,REF_000132,payments.csv,payments:PAY_000132
44485.00,2026-01-06T01:13:00+00:00,INR,CUS_84420,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000133,"{'amount': '44485.00', 'captured_at': '2026-01-06T01:13:00+00:00'}",PAY_000133,card,REF_000133,payments.csv,payments:PAY_000133
67838.00,2026-01-06T01:15:00+00:00,INR,CUS_21368,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000134,"{'amount': '67838.00', 'captured_at': '2026-01-06T01:15:00+00:00'}",PAY_000134,card,REF_000134,payments.csv,payments:PAY_000134
42715.00,2026-01-06T01:30:00+00:00,INR,CUS_10895,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000135,"{'amount': '42715.00', 'captured_at': '2026-01-06T01:30:00+00:00'}",PAY_000135,card,REF_000135,payments.csv,payments:PAY_000135
43504.00,2026-01-06T01:28:00+00:00,INR,CUS_86344,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000136,"{'amount': '43504.00', 'captured_at': '2026-01-06T01:28:00+00:00'}",PAY_000136,netbanking,REF_000136,payments.csv,payments:PAY_000136
31272.00,2026-01-06T01:44:00+00:00,INR,CUS_97528,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000137,"{'amount': '31272.00', 'captured_at': '2026-01-06T01:44:00+00:00'}",PAY_000137,netbanking,REF_000137,payments.csv,payments:PAY_000137
66166.75,2026-01-06T01:45:00+00:00,INR,CUS_50760,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000138,"{'amount': '66166.75', 'captured_at': '2026-01-06T01:45:00+00:00'}",PAY_000138,netbanking,REF_000138,payments.csv,payments:PAY_000138
62976.00,2026-01-06T02:00:00+00:00,INR,CUS_69634,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000139,"{'amount': '62976.00', 'captured_at': '2026-01-06T02:00:00+00:00'}",PAY_000139,wallet,REF_000139,payments.csv,payments:PAY_000139
89473.50,2026-01-06T02:09:00+00:00,INR,CUS_20730,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000140,"{'amount': '89473.50', 'captured_at': '2026-01-06T02:09:00+00:00'}",PAY_000140,netbanking,REF_000140,payments.csv,payments:PAY_000140
15007.00,2026-01-06T02:08:00+00:00,INR,CUS_81781,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000141,"{'amount': '15007.00', 'captured_at': '2026-01-06T02:08:00+00:00'}",PAY_000141,card,REF_000141,payments.csv,payments:PAY_000141
68502.25,2026-01-06T02:16:00+00:00,INR,CUS_25235,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000142,"{'amount': '68502.25', 'captured_at': '2026-01-06T02:16:00+00:00'}",PAY_000142,wallet,REF_000142,payments.csv,payments:PAY_000142
58690.00,2026-01-06T02:29:00+00:00,INR,CUS_69432,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000143,"{'amount': '58690.00', 'captured_at': '2026-01-06T02:29:00+00:00'}",PAY_000143,wallet,REF_000143,payments.csv,payments:PAY_000143
7867.50,2026-01-06T02:33:00+00:00,INR,CUS_70604,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000144,"{'amount': '7867.50', 'captured_at': '2026-01-06T02:33:00+00:00'}",PAY_000144,upi,REF_000144,payments.csv,payments:PAY_000144
695.75,2026-01-06T02:32:00+00:00,INR,CUS_38560,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000145,"{'amount': '695.75', 'captured_at': '2026-01-06T02:32:00+00:00'}",PAY_000145,upi,REF_000145,payments.csv,payments:PAY_000145
8657.50,2026-01-06T02:48:00+00:00,INR,CUS_17897,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000146,"{'amount': '8657.50', 'captured_at': '2026-01-06T02:48:00+00:00'}",PAY_000146,upi,REF_000146,payments.csv,payments:PAY_000146
23890.00,2026-01-06T02:58:00+00:00,INR,CUS_94085,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000147,"{'amount': '23890.00', 'captured_at': '2026-01-06T02:58:00+00:00'}",PAY_000147,netbanking,REF_000147,payments.csv,payments:PAY_000147
49779.25,2026-01-06T03:09:00+00:00,INR,CUS_20518,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000148,"{'amount': '49779.25', 'captured_at': '2026-01-06T03:09:00+00:00'}",PAY_000148,card,REF_000148,payments.csv,payments:PAY_000148
70719.25,2026-01-06T03:02:00+00:00,INR,CUS_79316,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000149,"{'amount': '70719.25', 'captured_at': '2026-01-06T03:02:00+00:00'}",PAY_000149,upi,REF_000149,payments.csv,payments:PAY_000149
60986.75,2026-01-06T03:21:00+00:00,INR,CUS_81361,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000150,"{'amount': '60986.75', 'captured_at': '2026-01-06T03:21:00+00:00'}",PAY_000150,wallet,REF_000150,payments.csv,payments:PAY_000150
60675.00,2026-01-06T03:16:00+00:00,INR,CUS_30332,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000151,"{'amount': '60675.00', 'captured_at': '2026-01-06T03:16:00+00:00'}",PAY_000151,upi,REF_000151,payments.csv,payments:PAY_000151
80899.00,2026-01-06T03:18:00+00:00,INR,CUS_41544,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000152,"{'amount': '80899.00', 'captured_at': '2026-01-06T03:18:00+00:00'}",PAY_000152,upi,REF_000152,payments.csv,payments:PAY_000152
78652.75,2026-01-06T03:24:00+00:00,INR,CUS_16380,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000153,"{'amount': '78652.75', 'captured_at': '2026-01-06T03:24:00+00:00'}",PAY_000153,wallet,REF_000153,payments.csv,payments:PAY_000153
71047.00,2026-01-06T03:46:00+00:00,INR,CUS_17398,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000154,"{'amount': '71047.00', 'captured_at': '2026-01-06T03:46:00+00:00'}",PAY_000154,netbanking,REF_000154,payments.csv,payments:PAY_000154
75811.00,2026-01-06T03:50:00+00:00,INR,CUS_85690,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000155,"{'amount': '75811.00', 'captured_at': '2026-01-06T03:50:00+00:00'}",PAY_000155,card,REF_000155,payments.csv,payments:PAY_000155
86835.50,2026-01-06T03:55:00+00:00,INR,CUS_38972,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000156,"{'amount': '86835.50', 'captured_at': '2026-01-06T03:55:00+00:00'}",PAY_000156,netbanking,REF_000156,payments.csv,payments:PAY_000156
77850.75,2026-01-06T04:08:00+00:00,INR,CUS_32955,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000157,"{'amount': '77850.75', 'captured_at': '2026-01-06T04:08:00+00:00'}",PAY_000157,wallet,REF_000157,payments.csv,payments:PAY_000157
84620.75,2026-01-06T04:11:00+00:00,INR,CUS_59958,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000158,"{'amount': '84620.75', 'captured_at': '2026-01-06T04:11:00+00:00'}",PAY_000158,wallet,REF_000158,payments.csv,payments:PAY_000158
39606.25,2026-01-06T04:23:00+00:00,INR,CUS_34101,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000159,"{'amount': '39606.25', 'captured_at': '2026-01-06T04:23:00+00:00'}",PAY_000159,card,REF_000159,payments.csv,payments:PAY_000159
19220.25,2026-01-06T04:28:00+00:00,INR,CUS_17552,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000160,"{'amount': '19220.25', 'captured_at': '2026-01-06T04:28:00+00:00'}",PAY_000160,wallet,REF_000160,payments.csv,payments:PAY_000160
32131.00,2026-01-06T04:22:00+00:00,INR,CUS_36651,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000161,"{'amount': '32131.00', 'captured_at': '2026-01-06T04:22:00+00:00'}",PAY_000161,wallet,REF_000161,payments.csv,payments:PAY_000161
70506.75,2026-01-06T04:33:00+00:00,INR,CUS_34966,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000162,"{'amount': '70506.75', 'captured_at': '2026-01-06T04:33:00+00:00'}",PAY_000162,wallet,REF_000162,payments.csv,payments:PAY_000162
24962.50,2026-01-06T04:42:00+00:00,INR,CUS_98008,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000163,"{'amount': '24962.50', 'captured_at': '2026-01-06T04:42:00+00:00'}",PAY_000163,wallet,REF_000163,payments.csv,payments:PAY_000163
24962.50,2026-01-06T04:46:00+00:00,INR,CUS_98008,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000163,"{'amount': '24962.50', 'captured_at': '2026-01-06T04:46:00+00:00'}",PAY_000164,netbanking,REF_000163,payments.csv,payments:PAY_000164
25206.75,2026-01-06T05:06:00+00:00,INR,CUS_25376,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000165,"{'amount': '25206.75', 'captured_at': '2026-01-06T05:06:00+00:00'}",PAY_000165,card,REF_000165,payments.csv,payments:PAY_000165
42454.00,2026-01-06T05:13:00+00:00,INR,CUS_59894,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000166,"{'amount': '42454.00', 'captured_at': '2026-01-06T05:13:00+00:00'}",PAY_000166,netbanking,REF_000166,payments.csv,payments:PAY_000166
47439.50,2026-01-06T05:06:00+00:00,INR,CUS_75179,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000167,"{'amount': '47439.50', 'captured_at': '2026-01-06T05:06:00+00:00'}",PAY_000167,wallet,REF_000167,payments.csv,payments:PAY_000167
48889.00,2026-01-06T05:14:00+00:00,INR,CUS_64254,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000168,"{'amount': '48889.00', 'captured_at': '2026-01-06T05:14:00+00:00'}",PAY_000168,card,REF_000168,payments.csv,payments:PAY_000168
72823.50,2026-01-06T05:32:00+00:00,INR,CUS_85909,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000169,"{'amount': '72823.50', 'captured_at': '2026-01-06T05:32:00+00:00'}",PAY_000169,netbanking,REF_000169,payments.csv,payments:PAY_000169
43536.00,2026-01-06T05:32:00+00:00,INR,CUS_59786,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000170,"{'amount': '43536.00', 'captured_at': '2026-01-06T05:32:00+00:00'}",PAY_000170,wallet,REF_000170,payments.csv,payments:PAY_000170
43536.00,2026-01-06T05:33:00+00:00,INR,CUS_59786,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000170,"{'amount': '43536.00', 'captured_at': '2026-01-06T05:33:00+00:00'}",PAY_000171,wallet,REF_000170,payments.csv,payments:PAY_000171
22350.75,2026-01-06T05:40:00+00:00,INR,CUS_56160,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000172,"{'amount': '22350.75', 'captured_at': '2026-01-06T05:40:00+00:00'}",PAY_000172,wallet,REF_000172,payments.csv,payments:PAY_000172
84423.00,2026-01-06T05:44:00+00:00,INR,CUS_78674,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000173,"{'amount': '84423.00', 'captured_at': '2026-01-06T05:44:00+00:00'}",PAY_000173,upi,REF_000173,payments.csv,payments:PAY_000173
18321.75,2026-01-06T05:53:00+00:00,INR,CUS_40334,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000174,"{'amount': '18321.75', 'captured_at': '2026-01-06T05:53:00+00:00'}",PAY_000174,upi,REF_000174,payments.csv,payments:PAY_000174
81280.75,2026-01-06T06:15:00+00:00,INR,CUS_97392,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000175,"{'amount': '81280.75', 'captured_at': '2026-01-06T06:15:00+00:00'}",PAY_000175,wallet,REF_000175,payments.csv,payments:PAY_000175
1853.00,2026-01-06T06:16:00+00:00,INR,CUS_79391,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000176,"{'amount': '1853.00', 'captured_at': '2026-01-06T06:16:00+00:00'}",PAY_000176,netbanking,REF_000176,payments.csv,payments:PAY_000176
88646.25,2026-01-06T06:13:00+00:00,INR,CUS_33496,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000177,"{'amount': '88646.25', 'captured_at': '2026-01-06T06:13:00+00:00'}",PAY_000177,card,REF_000177,payments.csv,payments:PAY_000177
81535.50,2026-01-06T06:27:00+00:00,INR,CUS_43084,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000178,"{'amount': '81535.50', 'captured_at': '2026-01-06T06:27:00+00:00'}",PAY_000178,wallet,REF_000178,payments.csv,payments:PAY_000178
53518.25,2026-01-06T06:32:00+00:00,INR,CUS_84055,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000179,"{'amount': '53518.25', 'captured_at': '2026-01-06T06:32:00+00:00'}",PAY_000179,netbanking,REF_000179,payments.csv,payments:PAY_000179
85482.00,2026-01-06T06:46:00+00:00,INR,CUS_22255,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000180,"{'amount': '85482.00', 'captured_at': '2026-01-06T06:46:00+00:00'}",PAY_000180,wallet,REF_000180,payments.csv,payments:PAY_000180
83759.00,2026-01-06T06:53:00+00:00,INR,CUS_32463,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000181,"{'amount': '83759.00', 'captured_at': '2026-01-06T06:53:00+00:00'}",PAY_000181,wallet,REF_000181,payments.csv,payments:PAY_000181
5877.00,2026-01-06T07:05:00+00:00,INR,CUS_37710,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000182,"{'amount': '5877.00', 'captured_at': '2026-01-06T07:05:00+00:00'}",PAY_000182,netbanking,REF_000182,payments.csv,payments:PAY_000182
37049.50,2026-01-06T06:58:00+00:00,INR,CUS_83860,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000183,"{'amount': '37049.50', 'captured_at': '2026-01-06T06:58:00+00:00'}",PAY_000183,card,REF_000183,payments.csv,payments:PAY_000183
77243.00,2026-01-06T07:08:00+00:00,INR,CUS_62205,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000184,"{'amount': '77243.00', 'captured_at': '2026-01-06T07:08:00+00:00'}",PAY_000184,card,REF_000184,payments.csv,payments:PAY_000184
51307.75,2026-01-06T07:20:00+00:00,INR,CUS_80852,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000185,"{'amount': '51307.75', 'captured_at': '2026-01-06T07:20:00+00:00'}",PAY_000185,card,REF_000185,payments.csv,payments:PAY_000185
45632.00,2026-01-06T07:23:00+00:00,INR,CUS_22803,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000186,"{'amount': '45632.00', 'captured_at': '2026-01-06T07:23:00+00:00'}",PAY_000186,upi,REF_000186,payments.csv,payments:PAY_000186
80760.50,2026-01-06T07:22:00+00:00,INR,CUS_61996,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000187,"{'amount': '80760.50', 'captured_at': '2026-01-06T07:22:00+00:00'}",PAY_000187,netbanking,REF_000187,payments.csv,payments:PAY_000187
30202.00,2026-01-06T07:43:00+00:00,INR,CUS_82487,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000188,"{'amount': '30202.00', 'captured_at': '2026-01-06T07:43:00+00:00'}",PAY_000188,card,REF_000188,payments.csv,payments:PAY_000188
81383.00,2026-01-06T07:41:00+00:00,INR,CUS_42302,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000189,"{'amount': '81383.00', 'captured_at': '2026-01-06T07:41:00+00:00'}",PAY_000189,upi,REF_000189,payments.csv,payments:PAY_000189
50107.75,2026-01-06T07:54:00+00:00,INR,CUS_93086,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000190,"{'amount': '50107.75', 'captured_at': '2026-01-06T07:54:00+00:00'}",PAY_000190,netbanking,REF_000190,payments.csv,payments:PAY_000190
12295.00,2026-01-06T08:02:00+00:00,INR,CUS_50405,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000191,"{'amount': '12295.00', 'captured_at': '2026-01-06T08:02:00+00:00'}",PAY_000191,netbanking,REF_000191,payments.csv,payments:PAY_000191
11742.00,2026-01-06T08:15:00+00:00,INR,CUS_66489,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000192,"{'amount': '11742.00', 'captured_at': '2026-01-06T08:15:00+00:00'}",PAY_000192,wallet,REF_000192,payments.csv,payments:PAY_000192
12046.00,2026-01-06T08:12:00+00:00,INR,CUS_82642,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000193,"{'amount': '12046.00', 'captured_at': '2026-01-06T08:12:00+00:00'}",PAY_000193,wallet,REF_000193,payments.csv,payments:PAY_000193
12046.00,2026-01-06T08:11:00+00:00,INR,CUS_82642,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000193,"{'amount': '12046.00', 'captured_at': '2026-01-06T08:11:00+00:00'}",PAY_000194,wallet,REF_000193,payments.csv,payments:PAY_000194
73639.00,2026-01-06T08:25:00+00:00,INR,CUS_84967,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000195,"{'amount': '73639.00', 'captured_at': '2026-01-06T08:25:00+00:00'}",PAY_000195,wallet,REF_000195,payments.csv,payments:PAY_000195
35547.00,2026-01-06T08:30:00+00:00,INR,CUS_45180,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000196,"{'amount': '35547.00', 'captured_at': '2026-01-06T08:30:00+00:00'}",PAY_000196,upi,REF_000196,payments.csv,payments:PAY_000196
36470.25,2026-01-06T08:35:00+00:00,INR,CUS_49289,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000197,"{'amount': '36470.25', 'captured_at': '2026-01-06T08:35:00+00:00'}",PAY_000197,netbanking,REF_000197,payments.csv,payments:PAY_000197
82224.25,2026-01-06T08:47:00+00:00,INR,CUS_87831,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000198,"{'amount': '82224.25', 'captured_at': '2026-01-06T08:47:00+00:00'}",PAY_000198,wallet,REF_000198,payments.csv,payments:PAY_000198
