amount,batch_id,currency,ingested_at,merchant_id,original,payment_id,settled_at,settlement_id,source,source_record_id
37338.77,BATCH_20260108,INR,2026-01-08T07:51:00+00:00,MCH_CAFE,"{'amount': '37338.77', 'settled_at': '2026-01-08T07:51:00+00:00'}",PAY_000120,2026-01-08T07:51:00+00:00,SET_000120,settlements.csv,settlements:SET_000120
41790.80,BATCH_20260108,INR,2026-01-08T05:43:00+00:00,MCH_CAFE,"{'amount': '41790.80', 'settled_at': '2026-01-08T05:43:00+00:00'}",PAY_000121,2026-01-08T05:43:00+00:00,SET_000121,settlements.csv,settlements:SET_000121
37676.34,BATCH_20260108,INR,2026-01-08T07:52:00+00:00,MCH_SWIFT,"{'amount': '37676.34', 'settled_at': '2026-01-08T07:52:00+00:00'}",PAY_000122,2026-01-08T07:52:00+00:00,SET_000122,settlements.csv,settlements:SET_000122
18842.07,BATCH_20260109,INR,2026-01-09T04:59:00+00:00,MCH_TRAVEL,"{'amount': '18842.07', 'settled_at': '2026-01-09T04:59:00+00:00'}",PAY_000123,2026-01-09T04:59:00+00:00,SET_000123,settlements.csv,settlements:SET_000123
14350.40,BATCH_20260108,INR,2026-01-08T04:07:00+00:00,MCH_SWIFT,"{'amount': '14350.40', 'settled_at': '2026-01-08T04:07:00+00:00'}",PAY_000124,2026-01-08T04:07:00+00:00,SET_000124,settlements.csv,settlements:SET_000124
30226.46,BATCH_20260109,INR,2026-01-09T02:19:00+00:00,MCH_TRAVEL,"{'amount': '30226.46', 'settled_at': '2026-01-09T02:19:00+00:00'}",PAY_000125,2026-01-09T02:19:00+00:00,SET_000125,settlements.csv,settlements:SET_000125
17963.96,BATCH_20260109,INR,2026-01-09T08:27:00+00:00,MCH_TRAVEL,"{'amount': '17963.96', 'settled_at': '2026-01-09T08:27:00+00:00'}",PAY_000126,2026-01-09T08:27:00+00:00,SET_000126,settlements.csv,settlements:SET_000126
25934.58,BATCH_20260109,INR,2026-01-09T04:23:00+00:00,MCH_TRAVEL,"{'amount': '25934.58', 'settled_at': '2026-01-09T04:23:00+00:00'}",PAY_000127,2026-01-09T04:23:00+00:00,SET_000127,settlements.csv,settlements:SET_000127
39359.00,BATCH_20260107,INR,2026-01-07T08:51:00+00:00,MCH_ZERO,"{'amount': '39359.00', 'settled_at': '2026-01-07T08:51:00+00:00'}",PAY_000130,2026-01-07T08:51:00+00:00,SET_000130,settlements.csv,settlements:SET_000130
63733.24,BATCH_20260108,INR,2026-01-08T02:59:00+00:00,MCH_HEALTH,"{'amount': '63733.24', 'settled_at': '2026-01-08T02:59:00+00:00'}",PAY_000131,2026-01-08T02:59:00+00:00,SET_000131,settlements.csv,settlements:SET_000131
21121.58,BATCH_20260108,INR,2026-01-08T02:08:00+00:00,MCH_CAFE,"{'amount': '21121.58', 'settled_at': '2026-01-08T02:08:00+00:00'}",PAY_000132,2026-01-08T02:08:00+00:00,SET_000132,settlements.csv,settlements:SET_000132
66137.05,BATCH_20260118,INR,2026-01-18T01:15:00+00:00,MCH_SAAS,"{'amount': '66137.05', 'settled_at': '2026-01-18T01:15:00+00:00'}",PAY_000134,2026-01-18T01:15:00+00:00,SET_000134,settlements.csv,settlements:SET_000134
41642.12,BATCH_20260109,INR,2026-01-09T09:30:00+00:00,MCH_SAAS,"{'amount': '41642.12', 'settled_at': '2026-01-09T09:30:00+00:00'}",PAY_000135,2026-01-09T09:30:00+00:00,SET_000135,settlements.csv,settlements:SET_000135
42544.91,BATCH_20260108,INR,2026-01-08T07:28:00+00:00,MCH_CAFE,"{'amount': '42544.91', 'settled_at': '2026-01-08T07:28:00+00:00'}",PAY_000136,2026-01-08T07:28:00+00:00,SET_000136,settlements.csv,settlements:SET_000136
30671.83,BATCH_20260109,INR,2026-01-09T04:44:00+00:00,MCH_TRAVEL,"{'amount': '30671.83', 'settled_at': '2026-01-09T04:44:00+00:00'}",PAY_000137,2026-01-09T04:44:00+00:00,SET_000137,settlements.csv,settlements:SET_000137
50216.14,BATCH_20260109,INR,2026-01-09T05:45:00+00:00,MCH_SAAS,"{'amount': '50216.14', 'settled_at': '2026-01-09T05:45:00+00:00'}",PAY_000138,2026-01-09T05:45:00+00:00,SET_000138,settlements.csv,settlements:SET_000138
40445.34,BATCH_20260108,INR,2026-01-08T06:00:00+00:00,MCH_SWIFT,"{'amount': '40445.34', 'settled_at': '2026-01-08T06:00:00+00:00'}",PAY_000139,2026-01-08T06:00:00+00:00,SET_000139,settlements.csv,settlements:SET_000139
87859.98,BATCH_20260108,INR,2026-01-08T04:09:00+00:00,MCH_SWIFT,"{'amount': '87859.98', 'settled_at': '2026-01-08T04:09:00+00:00'}",PAY_000140,2026-01-08T04:09:00+00:00,SET_000140,settlements.csv,settlements:SET_000140
14702.86,BATCH_20260108,INR,2026-01-08T05:08:00+00:00,MCH_HEALTH,"{'amount': '14702.86', 'settled_at': '2026-01-08T05:08:00+00:00'}",PAY_000141,2026-01-08T05:08:00+00:00,SET_000141,settlements.csv,settlements:SET_000141
66993.20,BATCH_20260108,INR,2026-01-08T04:16:00+00:00,MCH_CAFE,"{'amount': '66993.20', 'settled_at': '2026-01-08T04:16:00+00:00'}",PAY_000142,2026-01-08T04:16:00+00:00,SET_000142,settlements.csv,settlements:SET_000142
57512.20,BATCH_20260108,INR,2026-01-08T10:29:00+00:00,MCH_HEALTH,"{'amount': '57512.20', 'settled_at': '2026-01-08T10:29:00+00:00'}",PAY_000143,2026-01-08T10:29:00+00:00,SET_000143,settlements.csv,settlements:SET_000143
678.44,BATCH_20260108,INR,2026-01-08T09:32:00+00:00,MCH_CAFE,"{'amount': '678.44', 'settled_at': '2026-01-08T09:32:00+00:00'}",PAY_000145,2026-01-08T09:32:00+00:00,SET_000145,settlements.csv,settlements:SET_000145
8465.03,BATCH_20260108,INR,2026-01-08T07:48:00+00:00,MCH_CAFE,"{'amount': '8465.03', 'settled_at': '2026-01-08T07:48:00+00:00'}",PAY_000146,2026-01-08T07:48:00+00:00,SET_000146,settlements.csv,settlements:SET_000146
23287.75,BATCH_20260109,INR,2026-01-09T09:58:00+00:00,MCH_SAAS,"{'amount': '23287.75', 'settled_at': '2026-01-09T09:58:00+00:00'}",PAY_000147,2026-01-09T09:58:00+00:00,SET_000147,settlements.csv,settlements:SET_000147
32510.43,BATCH_20260109,INR,2026-01-09T05:09:00+00:00,MCH_SAAS,"{'amount': '32510.43', 'settled_at': '2026-01-09T05:09:00+00:00'}",PAY_000148,2026-01-09T05:09:00+00:00,SET_000148,settlements.csv,settlements:SET_000148
69443.30,BATCH_20260108,INR,2026-01-08T04:02:00+00:00,MCH_SWIFT,"{'amount': '69443.30', 'settled_at': '2026-01-08T04:02:00+00:00'}",PAY_000149,2026-01-08T04:02:00+00:00,SET_000149,settlements.csv,settlements:SET_000149
59643.04,BATCH_20260108,INR,2026-01-08T07:21:00+00:00,MCH_CAFE,"{'amount': '59643.04', 'settled_at': '2026-01-08T07:21:00+00:00'}",PAY_000150,2026-01-08T07:21:00+00:00,SET_000150,settlements.csv,settlements:SET_000150
42555.81,BATCH_20260108,INR,2026-01-08T04:16:00+00:00,MCH_SWIFT,"{'amount': '42555.81', 'settled_at': '2026-01-08T04:16:00+00:00'}",PAY_000151,2026-01-08T04:16:00+00:00,SET_000151,settlements.csv,settlements:SET_000151
78871.52,BATCH_20260109,INR,2026-01-09T04:18:00+00:00,MCH_SAAS,"{'amount': '78871.52', 'settled_at': '2026-01-09T04:18:00+00:00'}",PAY_000152,2026-01-09T04:18:00+00:00,SET_000152,settlements.csv,settlements:SET_000152
76681.43,BATCH_20260109,INR,2026-01-09T11:24:00+00:00,MCH_SAAS,"{'amount': '76681.43', 'settled_at': '2026-01-09T11:24:00+00:00'}",PAY_000153,2026-01-09T11:24:00+00:00,SET_000153,settlements.csv,settlements:SET_000153
69765.15,BATCH_20260108,INR,2026-01-08T07:46:00+00:00,MCH_SWIFT,"{'amount': '69765.15', 'settled_at': '2026-01-08T07:46:00+00:00'}",PAY_000154,2026-01-08T07:46:00+00:00,SET_000154,settlements.csv,settlements:SET_000154
74364.59,BATCH_20260109,INR,2026-01-09T08:50:00+00:00,MCH_TRAVEL,"{'amount': '74364.59', 'settled_at': '2026-01-09T08:50:00+00:00'}",PAY_000155,2026-01-09T08:50:00+00:00,SET_000155,settlements.csv,settlements:SET_000155
85269.46,BATCH_20260108,INR,2026-01-08T04:55:00+00:00,MCH_SWIFT,"{'amount': '85269.46', 'settled_at': '2026-01-08T04:55:00+00:00'}",PAY_000156,2026-01-08T04:55:00+00:00,SET_000156,settlements.csv,settlements:SET_000156
76289.73,BATCH_20260108,INR,2026-01-08T05:08:00+00:00,MCH_HEALTH,"{'amount': '76289.73', 'settled_at': '2026-01-08T05:08:00+00:00'}",PAY_000157,2026-01-08T05:08:00+00:00,SET_000157,settlements.csv,settlements:SET_000157
82757.09,BATCH_20260108,INR,2026-01-08T11:11:00+00:00,MCH_CAFE,"{'amount': '82757.09', 'settled_at': '2026-01-08T11:11:00+00:00'}",PAY_000158,2026-01-08T11:11:00+00:00,SET_000158,settlements.csv,settlements:SET_000158
38890.34,BATCH_20260108,INR,2026-01-08T08:23:00+00:00,MCH_SWIFT,"{'amount': '38890.34', 'settled_at': '2026-01-08T08:23:00+00:00'}",PAY_000159,2026-01-08T08:23:00+00:00,SET_000159,settlements.csv,settlements:SET_000159
18795.40,BATCH_20260108,INR,2026-01-08T07:28:00+00:00,MCH_CAFE,"{'amount': '18795.40', 'settled_at': '2026-01-08T07:28:00+00:00'}",PAY_000160,2026-01-08T07:28:00+00:00,SET_000160,settlements.csv,settlements:SET_000160
31322.72,BATCH_20260109,INR,2026-01-09T10:22:00+00:00,MCH_SAAS,"{'amount': '31322.72', 'settled_at': '2026-01-09T10:22:00+00:00'}",PAY_000161,2026-01-09T10:22:00+00:00,SET_000161,settlements.csv,settlements:SET_000161
70506.75,BATCH_20260107,INR,2026-01-07T05:33:00+00:00,MCH_ZERO,"{'amount': '70506.75', 'settled_at': '2026-01-07T05:33:00+00:00'}",PAY_000162,2026-01-07T05:33:00+00:00,SET_000162,settlements.csv,settlements:SET_000162
24962.50,BATCH_20260107,INR,2026-01-07T08:42:00+00:00,MCH_ZERO,"{'amount': '24962.50', 'settled_at': '2026-01-07T08:42:00+00:00'}",PAY_000163,2026-01-07T08:42:00+00:00,SET_000163,settlements.csv,settlements:SET_000163
24776.63,BATCH_20260108,INR,2026-01-08T09:06:00+00:00,MCH_SWIFT,"{'amount': '24776.63', 'settled_at': '2026-01-08T09:06:00+00:00'}",PAY_000165,2026-01-08T09:06:00+00:00,SET_000165,settlements.csv,settlements:SET_000165
41600.92,BATCH_20260108,INR,2026-01-08T10:13:00+00:00,MCH_HEALTH,"{'amount': '41600.92', 'settled_at': '2026-01-08T10:13:00+00:00'}",PAY_000166,2026-01-08T10:13:00+00:00,SET_000166,settlements.csv,settlements:SET_000166
46393.83,BATCH_20260108,INR,2026-01-08T11:06:00+00:00,MCH_CAFE,"{'amount': '46393.83', 'settled_at': '2026-01-08T11:06:00+00:00'}",PAY_000167,2026-01-08T11:06:00+00:00,SET_000167,settlements.csv,settlements:SET_000167
48006.00,BATCH_20260108,INR,2026-01-08T06:14:00+00:00,MCH_SWIFT,"{'amount': '48006.00', 'settled_at': '2026-01-08T06:14:00+00:00'}",PAY_000168,2026-01-08T06:14:00+00:00,SET_000168,settlements.csv,settlements:SET_000168
71219.38,BATCH_20260108,INR,2026-01-08T08:32:00+00:00,MCH_CAFE,"{'amount': '71219.38', 'settled_at': '2026-01-08T08:32:00+00:00'}",PAY_000169,2026-01-08T08:32:00+00:00,SET_000169,settlements.csv,settlements:SET_000169
42749.35,BATCH_20260108,INR,2026-01-08T11:32:00+00:00,MCH_SWIFT,"{'amount': '42749.35', 'settled_at': '2026-01-08T11:32:00+00:00'}",PAY_000170,2026-01-08T11:32:00+00:00,SET_000170,settlements.csv,settlements:SET_000170
21786.98,BATCH_20260109,INR,2026-01-09T08:40:00+00:00,MCH_SAAS,"{'amount': '21786.98', 'settled_at': '2026-01-09T08:40:00+00:00'}",PAY_000172,2026-01-09T08:40:00+00:00,SET_000172,settlements.csv,settlements:SET_000172
82730.54,BATCH_20260108,INR,2026-01-08T06:44:00+00:00,MCH_HEALTH,"{'amount': '82730.54', 'settled_at': '2026-01-08T06:44:00+00:00'}",PAY_000173,2026-01-08T06:44:00+00:00,SET_000173,settlements.csv,settlements:SET_000173
17986.00,BATCH_20260109,INR,2026-01-09T09:53:00+00:00,MCH_SAAS,"{'amount': '17986.00', 'settled_at': '2026-01-09T09:53:00+00:00'}",PAY_000174,2026-01-09T09:53:00+00:00,SET_000174,settlements.csv,settlements:SET_000174
81094.99,BATCH_20260107,INR,2026-01-07T07:15:00+00:00,MCH_ZERO,"{'amount': '81094.99', 'settled_at': '2026-01-07T07:15:00+00:00'}",PAY_000175,2026-01-07T07:15:00+00:00,SET_000175,settlements.csv,settlements:SET_000175
1801.67,BATCH_20260109,INR,2026-01-09T07:16:00+00:00,MCH_SAAS,"{'amount': '1801.67', 'settled_at': '2026-01-09T07:16:00+00:00'}",PAY_000176,2026-01-09T07:16:00+00:00,SET_000176,settlements.csv,settlements:SET_000176
86869.32,BATCH_20260108,INR,2026-01-08T10:13:00+00:00,MCH_HEALTH,"{'amount': '86869.32', 'settled_at': '2026-01-08T10:13:00+00:00'}",PAY_000177,2026-01-08T10:13:00+00:00,SET_000177,settlements.csv,settlements:SET_000177
80064.86,BATCH_20260108,INR,2026-01-08T08:27:00+00:00,MCH_SWIFT,"{'amount': '80064.86', 'settled_at': '2026-01-08T08:27:00+00:00'}",PAY_000178,2026-01-08T08:27:00+00:00,SET_000178,settlements.csv,settlements:SET_000178
52338.85,BATCH_20260108,INR,2026-01-08T08:32:00+00:00,MCH_CAFE,"{'amount': '52338.85', 'settled_at': '2026-01-08T08:32:00+00:00'}",PAY_000179,2026-01-08T08:32:00+00:00,SET_000179,settlements.csv,settlements:SET_000179
83851.84,BATCH_20260109,INR,2026-01-09T14:46:00+00:00,MCH_TRAVEL,"{'amount': '83851.84', 'settled_at': '2026-01-09T14:46:00+00:00'}",PAY_000180,2026-01-09T14:46:00+00:00,SET_000180,settlements.csv,settlements:SET_000180
57072.07,BATCH_20260107,INR,2026-01-07T08:53:00+00:00,MCH_ZERO,"{'amount': '57072.07', 'settled_at': '2026-01-07T08:53:00+00:00'}",PAY_000181,2026-01-07T08:53:00+00:00,SET_000181,settlements.csv,settlements:SET_000181
5755.46,BATCH_20260108,INR,2026-01-08T08:05:00+00:00,MCH_HEALTH,"{'amount': '5755.46', 'settled_at': '2026-01-08T08:05:00+00:00'}",PAY_000182,2026-01-08T08:05:00+00:00,SET_000182,settlements.csv,settlements:SET_000182
13228.38,BATCH_20260107,INR,2026-01-07T12:58:00+00:00,MCH_ZERO,"{'amount': '13228.38', 'settled_at': '2026-01-07T12:58:00+00:00'}",PAY_000183,2026-01-07T12:58:00+00:00,SET_000183,settlements.csv,settlements:SET_000183
75849.63,BATCH_20260108,INR,2026-01-08T11:08:00+00:00,MCH_SWIFT,"{'amount': '75849.63', 'settled_at': '2026-01-08T11:08:00+00:00'}",PAY_000184,2026-01-08T11:08:00+00:00,SET_000184,settlements.csv,settlements:SET_000184
50277.59,BATCH_20260108,INR,2026-01-08T09:20:00+00:00,MCH_HEALTH,"{'amount': '50277.59', 'settled_at': '2026-01-08T09:20:00+00:00'}",PAY_000185,2026-01-08T09:20:00+00:00,SET_000185,settlements.csv,settlements:SET_000185
44715.36,BATCH_20260108,INR,2026-01-08T13:23:00+00:00,MCH_HEALTH,"{'amount': '44715.36', 'settled_at': '2026-01-08T13:23:00+00:00'}",PAY_000186,2026-01-08T13:23:00+00:00,SET_000186,settlements.csv,settlements:SET_000186
29441.95,BATCH_20260109,INR,2026-01-09T14:43:00+00:00,MCH_SAAS,"{'amount': '29441.95', 'settled_at': '2026-01-09T14:43:00+00:00'}",PAY_000188,2026-01-09T14:43:00+00:00,SET_000188,settlements.csv,settlements:SET_000188
81383.00,BATCH_20260107,INR,2026-01-07T12:41:00+00:00,MCH_ZERO,"{'amount': '81383.00', 'settled_at': '2026-01-07T12:41:00+00:00'}",PAY_000189,2026-01-07T12:41:00+00:00,SET_000189,settlements.csv,settlements:SET_000189
49202.81,BATCH_20260108,INR,2026-01-08T13:54:00+00:00,MCH_SWIFT,"{'amount': '49202.81', 'settled_at': '2026-01-08T13:54:00+00:00'}",PAY_000190,2026-01-08T13:54:00+00:00,SET_000190,settlements.csv,settlements:SET_000190
12295.00,BATCH_20260107,INR,2026-01-07T10:02:00+00:00,MCH_ZERO,"{'amount': '12295.00', 'settled_at': '2026-01-07T10:02:00+00:00'}",PAY_000191,2026-01-07T10:02:00+00:00,SET_000191,settlements.csv,settlements:SET_000191
11527.64,BATCH_20260108,INR,2026-01-08T10:15:00+00:00,MCH_SWIFT,"{'amount': '11527.64', 'settled_at': '2026-01-08T10:15:00+00:00'}",PAY_000192,2026-01-08T10:15:00+00:00,SET_000192,settlements.csv,settlements:SET_000192
12046.00,BATCH_20260107,INR,2026-01-07T09:12:00+00:00,MCH_ZERO,"{'amount': '12046.00', 'settled_at': '2026-01-07T09:12:00+00:00'}",PAY_000193,2026-01-07T09:12:00+00:00,SET_000193,settlements.csv,settlements:SET_000193
73639.00,BATCH_20260107,INR,2026-01-07T11:25:00+00:00,MCH_ZERO,"{'amount': '73639.00', 'settled_at': '2026-01-07T11:25:00+00:00'}",PAY_000195,2026-01-07T11:25:00+00:00,SET_000195,settlements.csv,settlements:SET_000195
35553.49,BATCH_20260109,INR,2026-01-09T13:35:00+00:00,MCH_SAAS,"{'amount': '35553.49', 'settled_at': '2026-01-09T13:35:00+00:00'}",PAY_000197,2026-01-09T13:35:00+00:00,SET_000197,settlements.csv,settlements:SET_000197
80741.21,BATCH_20260108,INR,2026-01-08T10:47:00+00:00,MCH_SWIFT,"{'amount': '80741.21', 'settled_at': '2026-01-08T10:47:00+00:00'}",PAY_000198,2026-01-08T10:47:00+00:00,SET_000198,settlements.csv,settlements:SET_000198
19777.35,BATCH_20260108,INR,2026-01-08T16:58:00+00:00,MCH_SWIFT,"{'amount': '19777.35', 'settled_at': '2026-01-08T16:58:00+00:00'}",PAY_000199,2026-01-08T16:58:00+00:00,SET_000199,settlements.csv,settlements:SET_000199
76755.67,BATCH_20260109,INR,2026-01-09T14:59:00+00:00,MCH_TRAVEL,"{'amount': '76755.67', 'settled_at': '2026-01-09T14:59:00+00:00'}",PAY_000200,2026-01-09T14:59:00+00:00,SET_000200,settlements.csv,settlements:SET_000200
37651.73,BATCH_20260117,INR,2026-01-17T09:08:00+00:00,MCH_CAFE,"{'amount': '37651.73', 'settled_at': '2026-01-17T09:08:00+00:00'}",PAY_000201,2026-01-17T09:08:00+00:00,SET_000201,settlements.csv,settlements:SET_000201
74180.83,BATCH_20260107,INR,2026-01-07T17:21:00+00:00,MCH_ZERO,"{'amount': '74180.83', 'settled_at': '2026-01-07T17:21:00+00:00'}",PAY_000203,2026-01-07T17:21:00+00:00,SET_000203,settlements.csv,settlements:SET_000203
37518.61,BATCH_20260109,INR,2026-01-09T14:37:00+00:00,MCH_SAAS,"{'amount': '37518.61', 'settled_at': '2026-01-09T14:37:00+00:00'}",PAY_000204,2026-01-09T14:37:00+00:00,SET_000204,settlements.csv,settlements:SET_000204
32815.19,BATCH_20260108,INR,2026-01-08T11:44:00+00:00,MCH_SWIFT,"{'amount': '32815.19', 'settled_at': '2026-01-08T11:44:00+00:00'}",PAY_000205,2026-01-08T11:44:00+00:00,SET_000205,settlements.csv,settlements:SET_000205
76700.44,BATCH_20260109,INR,2026-01-09T10:53:00+00:00,MCH_SAAS,"{'amount': '76700.44', 'settled_at': '2026-01-09T10:53:00+00:00'}",PAY_000206,2026-01-09T10:53:00+00:00,SET_000206,settlements.csv,settlements:SET_000206
69116.68,BATCH_20260108,INR,2026-01-08T15:43:00+00:00,MCH_CAFE,"{'amount': '69116.68', 'settled_at': '2026-01-08T15:43:00+00:00'}",PAY_000207,2026-01-08T15:43:00+00:00,SET_000207,settlements.csv,settlements:SET_000207
83568.64,BATCH_20260108,INR,2026-01-08T17:03:00+00:00,MCH_SWIFT,"{'amount': '83568.64', 'settled_at': '2026-01-08T17:03:00+00:00'}",PAY_000208,2026-01-08T17:03:00+00:00,SET_000208,settlements.csv,settlements:SET_000208
1682.00,BATCH_20260107,INR,2026-01-07T18:11:00+00:00,MCH_ZERO,"{'amount': '1682.00', 'settled_at': '2026-01-07T18:11:00+00:00'}",PAY_000209,2026-01-07T18:11:00+00:00,SET_000209,settlements.csv,settlements:SET_000209
40291.70,BATCH_20260108,INR,2026-01-08T16:21:00+00:00,MCH_CAFE,"{'amount': '40291.70', 'settled_at': '2026-01-08T16:21:00+00:00'}",PAY_000210,2026-01-08T16:21:00+00:00,SET_000210,settlements.csv,settlements:SET_000210
13647.92,BATCH_20260109,INR,2026-01-09T16:11:00+00:00,MCH_SAAS,"{'amount': '13647.92', 'settled_at': '2026-01-09T16:11:00+00:00'}",PAY_000211,2026-01-09T16:11:00+00:00,SET_000211,settlements.csv,settlements:SET_000211
44026.81,BATCH_20260108,INR,2026-01-08T18:34:00+00:00,MCH_CAFE,"{'amount': '44026.81', 'settled_at': '2026-01-08T18:34:00+00:00'}",PAY_000212,2026-01-08T18:34:00+00:00,SET_000212,settlements.csv,settlements:SET_000212
58464.54,BATCH_20260109,INR,2026-01-09T11:25:00+00:00,MCH_TRAVEL,"{'amount': '58464.54', 'settled_at': '2026-01-09T11:25:00+00:00'}",PAY_000213,2026-01-09T11:25:00+00:00,SET_000213,settlements.csv,settlements:SET_000213
83352.94,BATCH_20260108,INR,2026-01-08T13:37:00+00:00,MCH_CAFE,"{'amount': '83352.94', 'settled_at': '2026-01-08T13:37:00+00:00'}",PAY_000214,2026-01-08T13:37:00+00:00,SET_000214,settlements.csv,settlements:SET_000214
72057.28,BATCH_20260117,INR,2026-01-17T10:49:00+00:00,MCH_CAFE,"{'amount': '72057.28', 'settled_at': '2026-01-17T10:49:00+00:00'}",PAY_000215,2026-01-17T10:49:00+00:00,SET_000215,settlements.csv,settlements:SET_000215
44520.92,BATCH_20260109,INR,2026-01-09T17:49:00+00:00,MCH_TRAVEL,"{'amount': '44520.92', 'settled_at': '2026-01-09T17:49:00+00:00'}",PAY_000216,2026-01-09T17:49:00+00:00,SET_000216,settlements.csv,settlements:SET_000216
27906.39,BATCH_20260109,INR,2026-01-09T13:57:00+00:00,MCH_TRAVEL,"{'amount': '27906.39', 'settled_at': '2026-01-09T13:57:00+00:00'}",PAY_000217,2026-01-09T13:57:00+00:00,SET_000217,settlements.csv,settlements:SET_000217
30235.03,BATCH_20260108,INR,2026-01-08T17:05:00+00:00,MCH_CAFE,"{'amount': '30235.03', 'settled_at': '2026-01-08T17:05:00+00:00'}",PAY_000218,2026-01-08T17:05:00+00:00,SET_000218,settlements.csv,settlements:SET_000218
50210.71,BATCH_20260108,INR,2026-01-08T17:11:00+00:00,MCH_HEALTH,"{'amount': '50210.71', 'settled_at': '2026-01-08T17:11:00+00:00'}",PAY_000219,2026-01-08T17:11:00+00:00,SET_000219,settlements.csv,settlements:SET_000219
79182.55,BATCH_20260109,INR,2026-01-09T14:25:00+00:00,MCH_SAAS,"{'amount': '79182.55', 'settled_at': '2026-01-09T14:25:00+00:00'}",PAY_000220,2026-01-09T14:25:00+00:00,SET_000220,settlements.csv,settlements:SET_000220
15399.54,BATCH_20260117,INR,2026-01-17T11:23:00+00:00,MCH_CAFE,"{'amount': '15399.54', 'settled_at': '2026-01-17T11:23:00+00:00'}",PAY_000221,2026-01-17T11:23:00+00:00,SET_000221,settlements.csv,settlements:SET_000221
50187.92,BATCH_20260108,INR,2026-01-08T14:38:00+00:00,MCH_HEALTH,"{'amount': '50187.92', 'settled_at': '2026-01-08T14:38:00+00:00'}",PAY_000222,2026-01-08T14:38:00+00:00,SET_000222,settlements.csv,settlements:SET_000222
81501.59,BATCH_20260109,INR,2026-01-09T19:50:00+00:00,MCH_SAAS,"{'amount': '81501.59', 'settled_at': '2026-01-09T19:50:00+00:00'}",PAY_000223,2026-01-09T19:50:00+00:00,SET_000223,settlements.csv,settlements:SET_000223
10198.25,BATCH_20260108,INR,2026-01-08T14:43:00+00:00,MCH_CAFE,"{'amount': '10198.25', 'settled_at': '2026-01-08T14:43:00+00:00'}",PAY_000224,2026-01-08T14:43:00+00:00,SET_000224,settlements.csv,settlements:SET_000224
49710.26,BATCH_20260108,INR,2026-01-08T20:06:00+00:00,MCH_SWIFT,"{'amount': '49710.26', 'settled_at': '2026-01-08T20:06:00+00:00'}",PAY_000225,2026-01-08T20:06:00+00:00,SET_000225,settlements.csv,settlements:SET_000225
57009.34,BATCH_20260109,INR,2026-01-09T16:53:00+00:00,MCH_SAAS,"{'amount': '57009.34', 'settled_at': '2026-01-09T16:53:00+00:00'}",PAY_000226,2026-01-09T16:53:00+00:00,SET_000226,settlements.csv,settlements:SET_000226
36325.00,BATCH_20260107,INR,2026-01-07T20:07:00+00:00,MCH_ZERO,"{'amount': '36325.00', 'settled_at': '2026-01-07T20:07:00+00:00'}",PAY_000227,2026-01-07T20:07:00+00:00,SET_000227,settlements.csv,settlements:SET_000227
65859.81,BATCH_20260108,INR,2026-01-08T13:15:00+00:00,MCH_HEALTH,"{'amount': '65859.81', 'settled_at': '2026-01-08T13:15:00+00:00'}",PAY_000228,2026-01-08T13:15:00+00:00,SET_000228,settlements.csv,settlements:SET_000228
